danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.708,200613,0.517,0.0,7,0.0992,-7.466,1,0.0618,87.992,4,0.457
0.795,196360,0.759,0.0,6,0.0805,-6.348,1,0.0528,110.021,4,0.855
0.491,194533,0.617,0.0,4,0.27,-4.545,0,0.147,126.816,5,0.17
0.8170000000000001,213080,0.6459999999999999,0.0,4,0.125,-5.12,0,0.249,162.898,4,0.835
0.782,180566,0.685,1.18e-05,4,0.16,-6.237,1,0.0309,118.016,4,0.603
0.797,233880,0.341,1.08e-06,5,0.198,-9.732999999999999,0,0.373,165.917,4,0.423
0.7709999999999999,238160,0.835,0.0,0,0.0601,-3.388,1,0.0507,91.012,4,0.8170000000000001
0.828,171692,0.599,0.0,11,0.0775,-1.624,1,0.149,86.53299999999999,5,0.478
0.857,91011,0.56,0.0,8,0.153,-8.277999999999999,1,0.17300000000000001,94.949,4,0.48200000000000004
0.7070000000000001,246334,0.7909999999999999,0.0,5,0.102,-4.481,0,0.035,106.985,4,0.6779999999999999
0.433,167813,0.85,0.0,10,0.35600000000000004,-5.79,0,0.41600000000000004,159.95600000000002,4,0.58
0.8690000000000001,133922,0.385,0.0,4,0.0931,-7.801,1,0.297,149.89700000000002,4,0.596
0.6809999999999999,220117,0.7879999999999999,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.8390000000000001
0.6709999999999999,210400,0.628,0.0,5,0.114,-5.0489999999999995,0,0.0759,102.037,4,0.537
0.7979999999999999,195947,0.627,0.0,9,0.21100000000000002,-6.234,1,0.111,149.989,4,0.762
0.74,222707,0.622,4.85e-05,11,0.35600000000000004,-4.6080000000000005,0,0.0446,104.96600000000001,4,0.556
0.624,251147,0.845,0.0,7,0.264,-5.4510000000000005,0,0.0353,126.021,4,0.615
0.89,233087,0.633,0.000343,11,0.0993,-5.475,1,0.168,139.94799999999998,4,0.425
0.863,138240,0.9009999999999999,0.0,5,0.526,-5.244,0,0.303,125.009,4,0.584
0.58,165053,0.469,7.32e-05,0,0.099,-5.946000000000001,0,0.10400000000000001,110.573,4,0.369
0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281
0.96,191360,0.55,0.0,5,0.11199999999999999,-8.012,0,0.19699999999999998,130.02200000000002,4,0.7979999999999999
0.5710000000000001,128400,0.634,0.0,5,0.0864,-9.155,0,0.0537,109.575,4,0.805
0.669,196400,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273
0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
0.747,170933,0.7759999999999999,0.0,0,0.284,-5.772,1,0.14400000000000002,95.991,4,0.812
0.7190000000000001,226320,0.501,0.0,8,0.18899999999999997,-8.84,0,0.239,136.025,4,0.419
0.604,322027,0.449,0.0,9,0.0932,-6.564,0,0.0353,100.355,4,0.528
0.595,151915,0.8540000000000001,0.0,7,0.40399999999999997,-5.739,1,0.287,187.80599999999998,4,0.449
0.828,216027,0.6890000000000001,0.0384,7,0.0808,-7.877999999999999,1,0.0326,123.931,4,0.853
0.597,201680,0.7509999999999999,0.0,6,0.0912,-4.982,0,0.193,103.956,4,0.568
0.92,304041,0.674,0.0,1,0.10400000000000001,-5.662000000000001,0,0.264,141.967,4,0.741
0.665,190932,0.6990000000000001,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585
0.469,233061,0.78,0.0,10,0.13,-6.49,0,0.122,125.999,4,0.444
0.7490000000000001,229120,0.723,0.022000000000000002,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
0.746,249751,0.644,0.0,7,0.095,-2.605,1,0.23199999999999998,146.178,4,0.542
0.6809999999999999,163851,0.94,0.0,0,0.578,-1.77,1,0.0386,124.015,4,0.648
0.588,338438,0.5670000000000001,0.0,4,0.135,-3.738,0,0.0628,150.009,4,0.113
0.799,217846,0.743,0.0,3,0.287,-6.062,0,0.040999999999999995,121.99,4,0.669
0.804,254907,0.7909999999999999,0.000162,3,0.0814,-3.438,0,0.0598,87.99600000000001,4,0.809
0.6890000000000001,217293,0.505,0.0,0,0.138,-6.388999999999999,1,0.0933,99.01700000000001,4,0.312
0.6459999999999999,203000,0.741,0.0,5,0.312,-4.973,0,0.034,123.07700000000001,4,0.5710000000000001
0.862,164521,0.6,0.0,7,0.102,-5.522,1,0.151,119.072,4,0.433
0.903,181894,0.503,2.09e-05,11,0.125,-9.187999999999999,0,0.335,125.0,4,0.203
0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
0.73,240267,0.42700000000000005,0.000309,11,0.0893,-9.834,0,0.138,149.45,3,0.392
0.813,244133,0.488,0.000132,11,0.231,-7.737,0,0.257,139.983,4,0.688
0.6759999999999999,157600,0.41200000000000003,0.0,8,0.139,-7.97,1,0.0347,124.891,4,0.47
0.742,204360,0.84,0.0,5,0.133,-5.1979999999999995,0,0.0471,138.032,4,0.287
0.449,194777,0.597,1.0300000000000001e-05,9,0.19699999999999998,-4.401,0,0.14,134.59799999999998,5,0.505
0.753,158053,0.498,0.0,2,0.0706,-5.61,1,0.0504,89.95,4,0.927
0.6990000000000001,165000,0.5579999999999999,0.0,11,0.11599999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493
0.7090000000000001,260234,0.857,0.0,9,0.10300000000000001,-3.3939999999999997,1,0.0881,126.038,4,0.446
0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305
0.677,179507,0.556,0.0,9,0.105,-6.544,1,0.0306,80.009,4,0.521
0.479,206098,0.765,2.9600000000000005e-05,5,0.0825,-3.6689999999999996,1,0.0427,139.917,4,0.39
0.5539999999999999,235920,0.591,0.124,0,0.58,-7.215,1,0.0634,80.977,4,0.524
0.767,258639,0.7090000000000001,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
0.413,302173,0.6759999999999999,0.0,1,0.0811,-5.124,1,0.213,173.47799999999998,4,0.0827
0.5479999999999999,197822,0.47200000000000003,0.0,8,0.11900000000000001,-8.343,1,0.47700000000000004,82.36,4,0.138
0.696,142192,0.634,0.0,9,0.43700000000000006,-6.917999999999999,0,0.281,89.973,4,0.728
0.753,184732,0.657,0.0,7,0.11199999999999999,-3.0610000000000004,1,0.0449,107.01,4,0.43700000000000006
0.56,309600,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212
0.652,193377,0.898,0.0,7,0.073,-4.481,0,0.0361,114.04299999999999,4,0.47200000000000003
0.879,228400,0.547,1.65e-05,6,0.0295,-5.67,0,0.14800000000000002,99.014,4,0.665
0.6559999999999999,142320,0.542,0.0,7,0.106,-7.358,1,0.32299999999999995,166.11,4,0.551
0.645,214507,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999999,4,0.5660000000000001
0.47700000000000004,213993,0.61,0.0,11,0.107,-5.627999999999999,0,0.14400000000000002,79.882,4,0.358
0.748,193227,0.565,0.0016899999999999999,7,0.10300000000000001,-5.895,1,0.0476,175.92,4,0.812
0.652,73813,0.31,1.1599999999999999e-05,4,0.182,-10.212,1,0.0509,119.913,4,0.304
0.5710000000000001,205267,0.762,7.55e-06,10,0.114,-8.225,1,0.46,124.382,4,0.467
0.49700000000000005,213640,0.77,0.0,6,0.102,-4.298,1,0.0757,167.892,4,0.47
0.574,250267,0.9259999999999999,2.59e-06,9,0.38,-3.935,0,0.207,94.279,4,0.835
0.414,354320,0.40399999999999997,0.0,0,0.3,-9.927999999999999,0,0.0499,71.105,4,0.22399999999999998
0.716,257646,0.652,0.0,6,0.11,-7.909,0,0.39799999999999996,109.295,5,0.494
0.319,223240,0.509,0.0,10,0.39,-8.868,1,0.0305,144.55,3,0.42700000000000005
0.603,242972,0.457,0.0,11,0.0905,-5.3839999999999995,1,0.297,73.72399999999999,4,0.45799999999999996
0.6809999999999999,177794,0.84,0.0,6,0.39799999999999996,-4.295,0,0.128,100.056,4,0.722
0.7659999999999999,231921,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999
0.6629999999999999,255840,0.846,0.0,0,0.292,-5.226,1,0.45299999999999996,75.137,4,0.526
0.33299999999999996,308120,0.927,0.00021099999999999998,9,0.297,-8.55,0,0.0733,141.47,4,0.382
0.7609999999999999,192405,0.672,9.77e-06,1,0.14,-5.8870000000000005,1,0.212,160.077,3,0.43700000000000006
0.602,180013,0.601,0.349,10,0.0735,-5.742000000000001,1,0.0303,145.075,4,0.5529999999999999
0.39899999999999997,192760,0.591,0.0616,6,0.446,-8.792,0,0.052000000000000005,79.892,3,0.175
0.5710000000000001,179667,0.585,1.91e-05,3,0.688,-11.694,1,0.0548,128.487,4,0.732
0.909,238613,0.405,0.00698,6,0.105,-8.133,0,0.14,154.984,4,0.455
0.777,237014,0.6679999999999999,0.0,4,0.0778,-8.837,0,0.107,103.036,4,0.243
0.828,216015,0.6890000000000001,0.0384,7,0.0808,-7.877999999999999,1,0.0326,123.931,4,0.853
0.5539999999999999,297404,0.596,0.0048200000000000005,7,0.0805,-8.214,1,0.13,165.72799999999998,4,0.255
0.8059999999999999,231453,0.57,0.0,1,0.105,-6.9270000000000005,1,0.24600000000000002,93.015,4,0.45399999999999996
0.652,193377,0.897,0.0,7,0.0722,-4.481,0,0.036000000000000004,114.03299999999999,4,0.475
0.841,245098,0.682,9.65e-05,2,0.131,-7.007000000000001,1,0.0458,94.985,4,0.33799999999999997
0.754,198973,0.449,7.840000000000001e-05,7,0.55,-9.212,1,0.10800000000000001,77.167,4,0.35
0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,4,0.039
0.743,194184,0.87,0.0,1,0.299,-2.188,1,0.212,99.075,4,0.884
0.561,256064,0.779,0.0,10,0.078,-5.107,0,0.0531,81.965,4,0.235
0.755,216632,0.599,0.0,8,0.109,-5.042,1,0.22399999999999998,133.123,4,0.755
0.78,216029,0.8079999999999999,0.0,2,0.32899999999999996,-5.175,1,0.484,79.982,4,0.642
0.753,186231,0.6459999999999999,0.0012,1,0.0961,-4.564,1,0.0973,100.0,4,0.43799999999999994
0.8,203161,0.578,0.0,4,0.36700000000000005,-5.144,0,0.0485,143.01,4,0.36700000000000005
0.8290000000000001,232863,0.575,2.42e-06,8,0.17,-6.667000000000001,1,0.107,151.972,4,0.114
0.512,367680,0.452,0.0,5,0.0672,-7.2170000000000005,0,0.124,80.04,4,0.364
0.7,235540,0.615,0.0133,8,0.0843,-5.3870000000000005,1,0.0619,96.84,4,0.449
0.748,230013,0.8490000000000001,0.0,0,0.35100000000000003,-3.24,1,0.14,93.994,4,0.621
0.736,222320,0.555,0.000157,4,0.0798,-4.689,1,0.0757,91.99700000000001,4,0.32299999999999995
0.46,202120,0.6970000000000001,0.0,6,0.36200000000000004,-5.954,0,0.325,153.42600000000002,4,0.701
0.75,232253,0.40399999999999997,0.000357,9,0.0911,-10.177999999999999,0,0.0682,95.045,4,0.0499
0.7190000000000001,206550,0.825,0.0,5,0.10300000000000001,-3.627,0,0.0424,100.006,4,0.789
0.512,120693,0.33899999999999997,0.0,8,0.0977,-13.119000000000002,1,0.0498,174.609,4,0.951
0.643,227088,0.7090000000000001,0.000449,0,0.115,-4.343,1,0.0733,129.961,4,0.264
0.672,174358,0.588,0.24100000000000002,1,0.0992,-9.573,1,0.133,169.033,4,0.204
0.574,182623,0.758,0.0,1,0.395,-5.029,0,0.0621,144.111,4,0.49200000000000005
0.612,130613,0.588,3.85e-06,1,0.264,-9.355,1,0.355,90.251,4,0.48
0.6409999999999999,248493,0.792,0.513,7,0.175,-6.452999999999999,1,0.0272,87.069,4,0.67
0.5770000000000001,212543,0.48,0.0,8,0.10400000000000001,-5.9079999999999995,1,0.0297,76.54,4,0.42200000000000004
0.764,182925,0.7440000000000001,0.0,11,0.122,-5.529,0,0.44799999999999995,87.538,4,0.507
0.569,196560,0.508,0.0,7,0.145,-12.823,1,0.0502,167.62400000000002,4,0.647
0.78,228960,0.5660000000000001,0.0,0,0.18,-8.354,1,0.12,159.965,4,0.47600000000000003
0.753,196333,0.616,7.1e-06,2,0.29100000000000004,-7.34,1,0.165,156.83,4,0.287
0.884,168093,0.679,0.000172,11,0.115,-6.051,1,0.0899,146.02100000000002,4,0.489
0.815,147990,0.723,0.0,6,0.184,-3.611,0,0.0574,149.918,4,0.8959999999999999
0.7879999999999999,213027,0.47700000000000004,0.0,4,0.349,-7.348,1,0.0434,94.98299999999999,4,0.86
0.904,177748,0.575,0.0,1,0.256,-7.8229999999999995,1,0.34600000000000003,141.039,4,0.359
0.792,273600,0.555,6.39e-06,0,0.107,-7.037999999999999,1,0.34,99.954,4,0.084
0.609,195000,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.36200000000000004
0.795,346460,0.7509999999999999,0.0,8,0.0983,-3.661,1,0.0675,113.03299999999999,4,0.537
0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43
0.605,211880,0.8,0.0562,5,0.121,-6.235,0,0.0545,128.07399999999998,4,0.836
0.433,87561,0.778,0.0,4,0.139,-7.681,1,0.040999999999999995,114.208,4,0.764
0.698,232187,0.633,0.000194,8,0.0926,-4.946000000000001,1,0.0597,96.92399999999999,4,0.552
0.8370000000000001,217653,0.784,0.0,7,0.0897,-4.531000000000001,0,0.10099999999999999,94.036,4,0.748
0.893,223413,0.745,0.0,11,0.0943,-3.105,0,0.0571,101.01799999999999,4,0.872
0.672,217173,0.715,2.08e-06,0,0.10099999999999999,-6.18,1,0.0268,104.98899999999999,4,0.677
0.8959999999999999,303077,0.515,0.0,2,0.317,-5.395,1,0.183,138.016,4,0.174
0.72,155653,0.628,5.35e-06,5,0.0976,-7.192,0,0.0718,90.985,4,0.591
0.479,204427,0.46799999999999997,0.0,5,0.14800000000000002,-5.396,1,0.0274,85.913,4,0.35
0.733,152000,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
0.81,254720,0.716,0.000145,3,0.0859,-5.038,0,0.0638,88.00200000000001,4,0.8109999999999999
0.815,196320,0.784,0.0,9,0.0958,-4.423,1,0.0738,162.958,4,0.8320000000000001
0.7340000000000001,187273,0.598,0.0,1,0.166,-9.084,1,0.0647,131.959,4,0.33799999999999997
0.669,121887,0.308,0.0,11,0.0984,-10.068,1,0.028999999999999998,64.934,4,0.52
0.748,188435,0.7490000000000001,0.000118,8,0.0971,-7.645,1,0.364,101.95,4,0.386
0.615,181733,0.833,0.0,9,0.171,-3.377,1,0.39,212.11700000000002,4,0.5379999999999999
0.706,203511,0.569,2.59e-05,5,0.095,-7.979,1,0.0368,154.007,4,0.54
0.5710000000000001,94733,0.166,0.0,8,0.253,-16.883,1,0.0471,93.914,3,0.7070000000000001
0.6609999999999999,205463,0.41200000000000003,0.0,0,0.113,-6.585,1,0.0409,85.932,4,0.299
0.884,194936,0.541,0.0,11,0.11800000000000001,-5.608,1,0.221,105.009,4,0.27399999999999997
0.636,196552,0.805,0.0,9,0.0793,-4.593999999999999,1,0.327,92.958,4,0.9079999999999999
0.728,221153,0.69,0.0,8,0.10400000000000001,-4.343999999999999,0,0.0524,94.02799999999999,4,0.415
0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
0.5820000000000001,195733,0.778,0.0,4,0.21,-3.7760000000000002,0,0.17800000000000002,82.193,4,0.205
0.799,199853,0.604,5.33e-06,5,0.124,-5.1339999999999995,0,0.0634,109.999,4,0.405
0.268,179200,0.45899999999999996,0.0,10,0.11800000000000001,-6.94,1,0.0346,64.17699999999999,4,0.175
0.815,190288,0.816,0.0,2,0.159,-5.474,1,0.26899999999999996,181.967,4,0.498
0.6859999999999999,160400,0.618,0.0,10,0.12300000000000001,-5.236000000000001,0,0.22,95.87299999999999,4,0.284
0.799,243062,0.629,2.01e-06,0,0.15,-5.638,0,0.14,128.041,4,0.293
0.67,189000,0.853,0.0,8,0.0602,-4.515,1,0.0884,103.84299999999999,4,0.615
0.478,314653,0.326,0.000218,3,0.32299999999999995,-10.992,1,0.0693,137.029,4,0.34
0.48700000000000004,270715,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564
0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,0.595
0.599,163373,0.7609999999999999,4.74e-06,0,0.349,-6.8870000000000005,1,0.0421,77.015,4,0.7120000000000001
0.5770000000000001,230613,0.741,0.0,6,0.142,-3.83,0,0.0501,128.08100000000002,4,0.581
0.782,265747,0.868,0.00252,5,0.29,-1.715,0,0.04,96.042,4,0.884
0.5760000000000001,122987,0.74,3e-06,0,0.0948,-6.195,1,0.0854,159.959,4,0.37
0.584,246735,0.40700000000000003,0.0,1,0.18,-7.356,0,0.046,115.124,4,0.341
0.5670000000000001,225520,0.73,1.73e-06,9,0.154,-6.747999999999999,0,0.213,87.23700000000001,4,0.525
0.929,223962,0.723,0.0,11,0.34600000000000003,-5.792000000000001,0,0.109,125.022,4,0.45799999999999996
0.8170000000000001,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.06200000000001,4,0.158
0.69,252200,0.872,0.0,11,0.0858,-2.984,0,0.0588,94.0,4,0.731
0.73,279613,0.5379999999999999,0.0,1,0.12300000000000001,-5.612,1,0.0319,130.023,4,0.215
0.275,230307,0.276,0.0016699999999999998,9,0.121,-11.395,1,0.0321,68.764,3,0.195
0.69,191600,0.7290000000000001,5.08e-05,6,0.106,-5.08,0,0.37200000000000005,128.96,5,0.478
0.713,197518,0.8290000000000001,0.0,11,0.221,-4.297,0,0.203,149.996,4,0.845
0.792,205520,0.8190000000000001,0.0,5,0.389,-5.417999999999999,1,0.0867,89.98,4,0.433
0.634,231173,0.645,0.0,5,0.24600000000000002,-9.2,1,0.0376,93.05,4,0.677
0.6409999999999999,187824,0.444,0.00121,6,0.179,-6.482,1,0.0239,107.081,4,0.588
0.7190000000000001,223000,0.703,1.1400000000000001e-05,5,0.0656,-4.93,0,0.0392,101.984,4,0.72
0.5429999999999999,189440,0.677,6.21e-06,11,0.13,-4.915,0,0.0993,103.809,4,0.294
0.385,230289,0.687,0.00016299999999999998,2,0.0443,-4.426,1,0.0592,113.669,4,0.35100000000000003
0.9009999999999999,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996
0.758,198960,0.44799999999999995,8.669999999999999e-05,7,0.5579999999999999,-9.441,1,0.10300000000000001,77.176,4,0.373
0.6459999999999999,179423,0.648,0.00316,3,0.10800000000000001,-8.602,1,0.0372,75.00399999999999,4,0.466
0.8590000000000001,194230,0.413,0.0,1,0.33399999999999996,-7.399,1,0.182,115.035,4,0.6970000000000001
0.86,180960,0.408,0.0,0,0.111,-5.388999999999999,1,0.18899999999999997,75.48100000000001,4,0.0548
0.904,288087,0.7559999999999999,0.0,10,0.33899999999999997,-3.7460000000000004,1,0.32,140.005,4,0.342
0.7390000000000001,188080,0.821,9.6e-06,1,0.311,-4.2330000000000005,1,0.0852,171.077,4,0.693
0.6920000000000001,122067,0.49700000000000005,0.0,2,0.259,-7.316,1,0.11900000000000001,81.308,4,0.475
0.738,180898,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
0.701,326467,0.728,0.00115,2,0.361,-4.553999999999999,1,0.255,171.388,4,0.0591
0.631,197747,0.883,0.0,0,0.0872,-4.356,1,0.38799999999999996,120.079,4,0.585
0.815,295487,0.43799999999999994,0.004,5,0.10400000000000001,-7.808,1,0.0744,151.02100000000002,4,0.14400000000000002
0.82,210787,0.568,0.0,6,0.0952,-8.23,0,0.41100000000000003,152.279,4,0.535
0.474,199267,0.473,1.25e-06,2,0.0356,-11.454,1,0.0601,77.583,4,0.561
0.805,181971,0.924,0.00448,7,0.0902,-5.882999999999999,0,0.0439,139.976,4,0.836
0.7040000000000001,291200,0.677,0.00011399999999999999,5,0.16899999999999998,-7.601,0,0.0449,119.928,4,0.0775
0.728,211440,0.6679999999999999,1.49e-05,2,0.102,-5.02,1,0.126,100.537,4,0.162
0.696,292987,0.521,0.0,10,0.0565,-8.465,0,0.332,100.0,4,0.45799999999999996
0.797,146520,0.5329999999999999,0.000152,0,0.10300000000000001,-9.74,0,0.0412,131.036,4,0.32899999999999996
0.42200000000000004,269560,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331
0.8690000000000001,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.02799999999999,4,0.527
0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999
0.7190000000000001,144627,0.617,0.0,11,0.0716,-6.882000000000001,0,0.036000000000000004,146.015,4,0.0626
0.773,269187,0.8190000000000001,0.0,0,0.0679,-5.946000000000001,0,0.11800000000000001,92.99,4,0.585
0.84,221214,0.596,0.0,6,0.0897,-4.319,0,0.0918,139.937,4,0.71
0.586,192459,0.32,0.00202,0,0.128,-12.788,1,0.0289,115.80799999999999,4,0.43700000000000006
0.8590000000000001,187465,0.506,0.0,10,0.113,-8.115,0,0.418,140.97299999999998,4,0.153
0.49200000000000005,296493,0.6759999999999999,0.0,8,0.239,-6.861000000000001,1,0.0516,110.23200000000001,3,0.41200000000000003
0.695,93447,0.6859999999999999,0.0023,9,0.365,-8.147,0,0.0478,105.219,4,0.354
0.65,239120,0.6579999999999999,0.00403,10,0.0526,-10.908,0,0.085,100.541,4,0.883
0.7,210747,0.909,0.00011399999999999999,8,0.0778,-6.461,1,0.0628,93.469,4,0.757
0.879,228400,0.544,1.1400000000000001e-05,6,0.0291,-5.667000000000001,0,0.151,99.005,4,0.67
0.327,186973,0.24,0.0,7,0.0997,-15.181,1,0.0327,81.113,4,0.193
0.799,184360,0.616,0.0,1,0.134,-8.809,1,0.157,114.014,4,0.667
0.631,190576,0.599,0.0,7,0.0952,-6.1370000000000005,0,0.0878,170.122,4,0.727
0.48200000000000004,231387,0.853,0.0498,3,0.22899999999999998,-4.15,1,0.0331,162.058,4,0.196
0.643,198442,0.545,1.82e-05,1,0.124,-6.526,0,0.0895,128.023,4,0.28600000000000003
0.605,178720,0.664,0.0,1,0.121,-8.95,1,0.0274,103.178,4,0.8859999999999999
0.725,192027,0.723,0.0,8,0.086,-6.067,0,0.16,140.003,4,0.509
0.653,181673,0.863,0.0,2,0.0406,-4.7989999999999995,1,0.0457,134.004,4,0.276
0.9309999999999999,179405,0.387,0.0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376
0.684,197680,0.37799999999999995,0.0,6,0.0969,-9.14,1,0.0381,105.015,4,0.7709999999999999
0.65,150802,0.639,0.0,8,0.135,-5.962000000000001,1,0.45799999999999996,139.226,4,0.563
0.721,156057,0.711,0.0,7,0.34700000000000003,-9.294,1,0.293,107.99799999999999,5,0.511
0.736,159400,0.45,0.0,2,0.10800000000000001,-9.406,1,0.228,153.888,4,0.6629999999999999
0.244,243133,0.27399999999999997,1.18e-05,8,0.0897,-10.433,1,0.04,68.53399999999999,4,0.16399999999999998
0.728,225040,0.602,7.01e-06,9,0.318,-7.747999999999999,0,0.185,140.08100000000002,4,0.32799999999999996
0.8909999999999999,315185,0.33299999999999996,0.0,1,0.126,-8.316,1,0.175,139.965,4,0.381
0.598,151915,0.863,0.0,2,0.406,-5.745,1,0.281,187.955,4,0.45299999999999996
0.7829999999999999,159152,0.6920000000000001,0.0,10,0.12,-6.156000000000001,0,0.32899999999999996,100.08200000000001,4,0.26
0.7490000000000001,183753,0.752,0.0,6,0.23199999999999998,-4.883,1,0.345,180.049,4,0.9009999999999999
0.833,202835,0.58,0.0,5,0.272,-7.57,0,0.0824,142.10399999999998,4,0.419
0.6890000000000001,190476,0.588,0.0,8,0.141,-4.632,1,0.0676,126.056,4,0.389
0.6,228147,0.767,0.0,5,0.0979,-4.232,0,0.0868,164.079,4,0.29100000000000004
0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.14300000000000002,97.01700000000001,4,0.47100000000000003
0.9079999999999999,224285,0.524,0.000678,1,0.38299999999999995,-7.955,1,0.18100000000000002,138.015,4,0.109
0.282,264827,0.10099999999999999,5.05e-05,7,0.159,-14.657,1,0.0315,83.13,4,0.141
0.284,234707,0.7040000000000001,0.00011499999999999999,2,0.0424,-7.276,1,0.18600000000000003,191.702,4,0.1
0.618,181720,0.845,0.0,2,0.415,0.175,1,0.132,171.921,4,0.486
0.652,263014,0.6779999999999999,3.26e-05,2,0.106,-6.183,1,0.0541,72.98899999999999,4,0.28
0.89,233040,0.607,0.00022799999999999999,9,0.11800000000000001,-6.916,0,0.124,134.02200000000002,4,0.22399999999999998
0.272,161840,0.23800000000000002,0.00925,2,0.275,-12.148,0,0.0349,83.507,4,0.11900000000000001
0.575,241507,0.7440000000000001,0.0,1,0.0723,-5.466,1,0.0603,183.79,4,0.701
0.529,254200,0.7929999999999999,0.0,9,0.369,-8.092,1,0.0318,138.83100000000002,4,0.7390000000000001
0.691,262544,0.6829999999999999,0.0,0,0.221,-7.335,1,0.0954,140.002,4,0.456
0.452,199600,0.685,0.0,0,0.11,-4.828,0,0.0385,76.986,4,0.305
0.868,217560,0.752,1.6899999999999997e-05,1,0.142,-6.7860000000000005,1,0.0667,149.987,4,0.8740000000000001
0.7090000000000001,192588,0.759,0.000129,5,0.34700000000000003,-3.8110000000000004,0,0.0454,148.011,4,0.586
0.632,198933,0.8320000000000001,0.0,7,0.0705,-1.9480000000000002,0,0.154,182.18400000000003,4,0.784
0.909,145972,0.755,0.00121,10,0.106,-2.59,0,0.23600000000000002,120.948,4,0.638
0.836,217653,0.799,0.0,7,0.092,-4.247,0,0.0873,94.03299999999999,4,0.772
0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4,0.515
0.665,179613,0.498,0.0,5,0.0757,-8.185,1,0.0831,81.96700000000001,4,0.127
0.815,217652,0.626,1.31e-05,6,0.275,-5.138999999999999,1,0.10300000000000001,109.98899999999999,4,0.5710000000000001
0.662,208742,0.8270000000000001,0.0165,8,0.086,-5.891,1,0.0624,115.014,4,0.47700000000000004
0.7490000000000001,164157,0.68,3.21e-06,1,0.0931,-7.084,1,0.13,174.16400000000002,4,0.772
0.636,265120,0.501,0.0,11,0.33899999999999997,-7.26,0,0.32899999999999996,82.309,4,0.196
0.8490000000000001,256341,0.6990000000000001,0.00118,4,0.0954,-5.193,0,0.0574,100.98899999999999,4,0.0778
0.539,199227,0.6509999999999999,0.0,1,0.0662,-5.303999999999999,1,0.0432,105.15899999999999,4,0.474
0.695,199733,0.379,0.0,6,0.106,-9.096,1,0.0339,105.10799999999999,4,0.8079999999999999
0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.97200000000001,4,0.222
0.573,225280,0.902,0.00125,6,0.0928,-7.638,0,0.054000000000000006,84.412,4,0.8759999999999999
0.72,251088,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,0.742
0.6409999999999999,212428,0.579,9.58e-05,9,0.214,-8.277999999999999,1,0.0895,145.994,4,0.42100000000000004
0.34,200267,0.18100000000000002,0.00245,10,0.10800000000000001,-15.232000000000001,1,0.0361,112.913,3,0.17800000000000002
0.687,139733,0.63,0.0,6,0.221,-10.817,1,0.0389,110.051,4,0.9259999999999999
0.669,192537,0.684,0.0,7,0.72,-4.595,1,0.0585,96.09700000000001,4,0.466
0.607,136187,0.596,0.0,9,0.12300000000000001,-9.09,0,0.358,77.324,4,0.149
0.8,206813,0.406,0.0,6,0.109,-8.892000000000001,0,0.268,120.999,4,0.27399999999999997
0.856,180493,0.632,0.0,6,0.0688,-3.6919999999999997,0,0.07400000000000001,112.009,4,0.6970000000000001
